filer,name,ticker,date,type,current_shares,current_value,previous_shares,previous_value,current_percent
SOROS FUND MANAGEMENT LLC,MANCHESTER UNITED PLC,MANU,9/30/13,SH,2097557,36435000,2968097,47252000,0.3984
SOROS FUND MANAGEMENT LLC,S&P Select Sector SPDR Fund - Utilities Sector,XLU,9/30/13,PUT,960000,35856000,0,0,0.3921
SOROS FUND MANAGEMENT LLC,Barrick Gold Corp,ABX,9/30/13,CALL,1920000,35751000,1920000,30221000,0.391
SOROS FUND MANAGEMENT LLC,Priceline Group Inc,PCLN,9/30/13,SH,35350,35738000,0,0,0.3908
SOROS FUND MANAGEMENT LLC,Macys Inc,M,9/30/13,SH,815000,35265000,1780000,85440000,0.3856
SOROS FUND MANAGEMENT LLC,Abbott Laboratories,ABT,9/30/13,SH,1054252,34991000,1034252,36075000,0.3827
SOROS FUND MANAGEMENT LLC,Mondelez International Inc.,MDLZ,9/30/13,SH,1101731,34616000,950343,27113000,0.3785
SOROS FUND MANAGEMENT LLC,"Angies List, Inc.",ANGI,9/30/13,SH,1525000,34313000,1100000,29205000,0.3752
SOROS FUND MANAGEMENT LLC,LSI Corp. (CA),LSI,9/30/13,SH,4366666,34147000,3066666,21896000,0.3734
SOROS FUND MANAGEMENT LLC,Cameco Corp.,CCJ,9/30/13,SH,1874126,33865000,1874126,38719000,0.3703
SOROS FUND MANAGEMENT LLC,Nice-Systems Ltd,NICE,9/30/13,SH,766666,31717000,268366,9900000,0.3468
SOROS FUND MANAGEMENT LLC,Sarepta Therapeutics,SRPT,9/30/13,SH,665274,31421000,425689,16197000,0.3436
SOROS FUND MANAGEMENT LLC,"Kraft Foods Group, Inc.",KRFT,9/30/13,SH,596133,31261000,596133,33306000,0.3419
SOROS FUND MANAGEMENT LLC,Apple Inc,AAPL,9/30/13,SH,457800,31180000,467600,26458000,0.341
SOROS FUND MANAGEMENT LLC,DIRECTV Corp.,DTV,9/30/13,SH,503453,30081000,473453,29174000,0.329
SOROS FUND MANAGEMENT LLC,Hertz Global Holdings Inc,HTZ,9/30/13,CALL,1335000,29584000,0,0,0.3235
SOROS FUND MANAGEMENT LLC,Franklin Resources Inc,BEN,9/30/13,SH,573100,28970000,0,0,0.3168
SOROS FUND MANAGEMENT LLC,Visteon Corp. (New),VC,9/30/13,SH,374350,28316000,374350,23629000,0.3097
SOROS FUND MANAGEMENT LLC,Market Vectors - Gold Miners ETF,GDX,9/30/13,SH,1100000,27566000,0,0,0.3015
SOROS FUND MANAGEMENT LLC,Facebook Inc,FB,9/30/13,SH,541500,27205000,0,0,0.2975
SOROS FUND MANAGEMENT LLC,Boeing Company,BA,9/30/13,SH,231268,27174000,295268,30247000,0.2972
SOROS FUND MANAGEMENT LLC,Walgreen Co.,WAG,9/30/13,SH,500000,26900000,0,0,0.2942
SOROS FUND MANAGEMENT LLC,"Nuance Communications, Inc. (New)",NUAN,9/30/13,PRN,26000000,26406000,32000000,32960000,0.2888
SOROS FUND MANAGEMENT LLC,International Paper Co. (New),IP,9/30/13,SH,571403,25599000,0,0,0.2799
SOROS FUND MANAGEMENT LLC,Red Hat Inc,RHT,9/30/13,SH,550000,25377000,150000,7173000,0.2775
SOROS FUND MANAGEMENT LLC,"Cadence Design Systems, Inc.",CDNS,9/30/13,PRN,23720000,23720000,32720000,32884000,0.2594
SOROS FUND MANAGEMENT LLC,ADT Corporation,ADT,9/30/13,SH,575000,23380000,575000,22914000,0.2557
SOROS FUND MANAGEMENT LLC,Harman International Industries,HAR,9/30/13,SH,350000,23181000,0,0,0.2535
SOROS FUND MANAGEMENT LLC,Radian Group Inc.,RDN,9/30/13,SH,1652980,23026000,0,0,0.2518
SOROS FUND MANAGEMENT LLC,T. Rowe Price Group,TROW,9/30/13,SH,314000,22586000,0,0,0.247
SOROS FUND MANAGEMENT LLC,"Carters, Inc.",CRI,9/30/13,SH,295000,22388000,295000,21851000,0.2448
SOROS FUND MANAGEMENT LLC,iShares Inc. MSCI Brazil Capped Index Fund,EWZ,9/30/13,PUT,465000,22278000,0,0,0.2436
SOROS FUND MANAGEMENT LLC,Salesforce.com Inc.,CRM,9/30/13,SH,425000,22062000,0,0,0.2413
SOROS FUND MANAGEMENT LLC,Hertz Global Holdings Inc,HTZ,9/30/13,SH,969379,21482000,0,0,0.2349
SOROS FUND MANAGEMENT LLC,"Micron Technology, Inc.",MU,9/30/13,SH,1150000,20091000,2000000,28660000,0.2197
SOROS FUND MANAGEMENT LLC,PDC Energy Corp.,PDCE,9/30/13,SH,333046,19829000,31000,1596000,0.2168
SOROS FUND MANAGEMENT LLC,Comcast Corp. (New) Class A,CMCSA,9/30/13,SH,436600,19712000,75000,3141000,0.2156
SOROS FUND MANAGEMENT LLC,Cameco Corp.,CCJ,9/30/13,CALL,1060100,19156000,2560100,52892000,0.2095
SOROS FUND MANAGEMENT LLC,ClickSoftware Technologies Ltd,CKSW,9/30/13,SH,3130000,19062000,3130000,26104000,0.2085
SOROS FUND MANAGEMENT LLC,Constant Contact Inc,CTCT,9/30/13,SH,804600,19061000,750000,12053000,0.2084
SOROS FUND MANAGEMENT LLC,JDS Uniphase Corp.,JDSU,9/30/13,SH,1250000,18388000,0,0,0.2011
SOROS FUND MANAGEMENT LLC,"General Motors Co., 4.75% Series B Mandatory Convertible Junior Preferred Stock",GM/PB,9/30/13,SH,350700,17588000,550700,26522000,0.1923
SOROS FUND MANAGEMENT LLC,Turquoise Hill Resources Ltd,TRQ,9/30/13,SH,3910000,17282000,3460060,20518000,0.189
SOROS FUND MANAGEMENT LLC,Marvell Technology Group Ltd,MRVL,9/30/13,PUT,1500000,17250000,2250000,26348000,0.1886
SOROS FUND MANAGEMENT LLC,Baker Hughes Inc.,BHI,9/30/13,SH,350791,17224000,222141,10247000,0.1884
SOROS FUND MANAGEMENT LLC,Youku Tudou Inc,YOKU,9/30/13,SH,620000,16988000,0,0,0.1858
SOROS FUND MANAGEMENT LLC,CBS Corp. (DE) Class B,CBS,9/30/13,SH,300000,16548000,50000,2444000,0.181
SOROS FUND MANAGEMENT LLC,Range Resources Corp.,RRC,9/30/13,SH,217862,16533000,0,0,0.1808
SOROS FUND MANAGEMENT LLC,Tesoro Petroleum Co,TSO,9/30/13,CALL,375000,16493000,0,0,0.1804
SOROS FUND MANAGEMENT LLC,Energen Corp.,EGN,9/30/13,CALL,210000,16042000,0,0,0.1754
SOROS FUND MANAGEMENT LLC,SPDR S&P 500 ETF Index Depositary Receipts,SPY,9/30/13,SH,91734,15420000,26157,4185000,0.1686
SOROS FUND MANAGEMENT LLC,Mercury Computer Systems Inc.,MRCY,9/30/13,SH,1527766,15262000,1266666,11679000,0.1669
SOROS FUND MANAGEMENT LLC,PepsiCo Inc.,PEP,9/30/13,SH,191226,15202000,191226,15640000,0.1662
SOROS FUND MANAGEMENT LLC,Magnum Hunter Resources Corp.,MHR,9/30/13,SH,2455000,15147000,250000,913000,0.1656
SOROS FUND MANAGEMENT LLC,Dow Chemical Co.,DOW,9/30/13,SH,385228,14793000,0,0,0.1618
SOROS FUND MANAGEMENT LLC,iPath S&P 500 VIX Short Term Futures TM ETN,VXX,9/30/13,SH,250000,14700000,0,0,0.1608
SOROS FUND MANAGEMENT LLC,Molycorp Inc. (New),MCP,9/30/13,SH,2200000,14432000,0,0,0.1578
SOROS FUND MANAGEMENT LLC,Juniper Networks Inc,JNPR,9/30/13,SH,691662,13736000,0,0,0.1502
SOROS FUND MANAGEMENT LLC,Broadcom Corporation,BRCM,9/30/13,SH,523505,13617000,0,0,0.1489
SOROS FUND MANAGEMENT LLC,Chicago Bridge & Iron Co. NV,CBI,9/30/13,PUT,200000,13554000,0,0,0.1482
SOROS FUND MANAGEMENT LLC,VISA Inc,V,9/30/13,SH,67801,12957000,0,0,0.1417
SOROS FUND MANAGEMENT LLC,"TW Telecom Inc, Class A",TWTC,9/30/13,SH,413742,12356000,397909,11197000,0.1351
SOROS FUND MANAGEMENT LLC,Market Vectors Junior Gold Miners ETF,GDXJ,9/30/13,SH,300000,12222000,300000,10992000,0.1337
SOROS FUND MANAGEMENT LLC,WisdomTree Japan Hedged Equity Fund,DXJ,9/30/13,CALL,250000,11983000,0,0,0.131
SOROS FUND MANAGEMENT LLC,OGE Energy Corp.,OGE,9/30/13,SH,329964,11909000,535494,18260000,0.1302
SOROS FUND MANAGEMENT LLC,KAR Auction Services Inc,KAR,9/30/13,SH,420800,11871000,0,0,0.1298
SOROS FUND MANAGEMENT LLC,Extreme Networks Inc.,EXTR,9/30/13,SH,2266666,11832000,9236249,31865000,0.1294
SOROS FUND MANAGEMENT LLC,SBA Communications Corp.,SBAC,9/30/13,SH,141060,11350000,0,0,0.1241
SOROS FUND MANAGEMENT LLC,Xylem Inc,XYL,9/30/13,SH,401328,11209000,401328,10812000,0.1226
SOROS FUND MANAGEMENT LLC,NXP Semiconductors NV,NXPI,9/30/13,SH,300000,11163000,150000,4647000,0.1221
SOROS FUND MANAGEMENT LLC,Unwired Planet Inc,UPIP,9/30/13,SH,6451979,11162000,6000000,11700000,0.1221
SOROS FUND MANAGEMENT LLC,Air Lease Corp,AL,9/30/13,SH,400000,11064000,0,0,0.121
SOROS FUND MANAGEMENT LLC,Mead Johnson Nutrition Co.,MJN,9/30/13,SH,148920,11059000,148920,11799000,0.1209
SOROS FUND MANAGEMENT LLC,Avis Budget Group Inc,CAR,9/30/13,SH,374828,10806000,0,0,0.1182
SOROS FUND MANAGEMENT LLC,Cubist Pharmaceuticals Inc.,CBST,9/30/13,SH,150000,9533000,175000,8453000,0.1042
SOROS FUND MANAGEMENT LLC,"U.S. Silica Holdings, Inc.",SLCA,9/30/13,SH,350000,8715000,0,0,0.0953
SOROS FUND MANAGEMENT LLC,Tivo Inc.,TIVO,9/30/13,SH,700000,8708000,1000000,11050000,0.0952
SOROS FUND MANAGEMENT LLC,Crown Castle International Corp,CCI,9/30/13,SH,118360,8644000,0,0,0.0945
SOROS FUND MANAGEMENT LLC,Medicines Company (The),MDCO,9/30/13,SH,250000,8380000,150000,4614000,0.0916
SOROS FUND MANAGEMENT LLC,America Movil S.A.B. de C.V. ADS,AMX,9/30/13,PUT,400000,7924000,400000,8700000,0.0867
SOROS FUND MANAGEMENT LLC,Madison Square Garden Co.,MSG,9/30/13,SH,135200,7851000,0,0,0.0859
SOROS FUND MANAGEMENT LLC,AbbVie Inc,ABBV,9/30/13,CALL,165000,7380000,165000,6821000,0.0807
SOROS FUND MANAGEMENT LLC,Verisk Analytics,VRSK,9/30/13,SH,111384,7236000,111384,6650000,0.0791
SOROS FUND MANAGEMENT LLC,Actuate Corp.,BIRT,9/30/13,SH,978048,7189000,1166766,7747000,0.0786
SOROS FUND MANAGEMENT LLC,RetailMeNot Inc,SALE,9/30/13,SH,200000,7114000,0,0,0.0778
SOROS FUND MANAGEMENT LLC,Credicorp Ltd ADR,BAP,9/30/13,SH,54035,6941000,0,0,0.0759
SOROS FUND MANAGEMENT LLC,"Allergan, Inc.",AGN,9/30/13,SH,75000,6784000,0,0,0.0742
SOROS FUND MANAGEMENT LLC,Opka Health Inc.,OPK,9/30/13,SH,745000,6563000,0,0,0.0718
SOROS FUND MANAGEMENT LLC,"Restoration Hardware Holdings, Inc.",RH,9/30/13,SH,100000,6335000,0,0,0.0693
SOROS FUND MANAGEMENT LLC,Hillshire Brands,HSH,9/30/13,SH,203262,6248000,93042,3078000,0.0683
SOROS FUND MANAGEMENT LLC,Verint Systems Inc,VRNT,9/30/13,SH,166666,6177000,438472,15553000,0.0675
SOROS FUND MANAGEMENT LLC,TeraData Corp. (New),TDC,9/30/13,SH,110800,6143000,440600,22132000,0.0672
SOROS FUND MANAGEMENT LLC,"TD Ameritrade Holding Corp, Class A",AMTD,9/30/13,SH,232000,6074000,232000,5635000,0.0664
SOROS FUND MANAGEMENT LLC,Coty Inc. (New),COTY,9/30/13,SH,369300,5986000,369300,6345000,0.0655
SOROS FUND MANAGEMENT LLC,"Vipshop Holdings, Ltd",VIPS,9/30/13,SH,101427,5761000,0,0,0.063
SOROS FUND MANAGEMENT LLC,Lumos Networks Corp,LMOS,9/30/13,SH,238853,5176000,25690,439000,0.0566
SOROS FUND MANAGEMENT LLC,Whiting Petroleum Corp. (New),WLL,9/30/13,SH,85000,5087000,59359,2736000,0.0556
SOROS FUND MANAGEMENT LLC,Lions Gate Entertainment Corp,LGF,9/30/13,SH,144300,5058000,144300,3964000,0.0553
SOROS FUND MANAGEMENT LLC,Bristol-Myers Squibb,BMY,9/30/13,SH,100000,4628000,100000,4469000,0.0506
SOROS FUND MANAGEMENT LLC,"Yume, Inc.",YUME,9/30/13,SH,400000,4240000,0,0,0.0464
SOROS FUND MANAGEMENT LLC,Supertex Inc.,SUPX,9/30/13,SH,166666,4223000,166666,3985000,0.0462
SOROS FUND MANAGEMENT LLC,Microsoft Corp.,MSFT,9/30/13,CALL,126500,4214000,0,0,0.0461
SOROS FUND MANAGEMENT LLC,"Autodesk, Inc.",ADSK,9/30/13,SH,100000,4117000,0,0,0.045
SOROS FUND MANAGEMENT LLC,TABLEAU SOFTWARE INC,DATA,9/30/13,SH,57000,4061000,20000,1108000,0.0444
SOROS FUND MANAGEMENT LLC,ViroPharma Inc.,VPHM,9/30/13,SH,100000,3930000,50000,1433000,0.043
SOROS FUND MANAGEMENT LLC,Baidu Inc,BIDU,9/30/13,SH,25000,3880000,77500,7326000,0.0424
SOROS FUND MANAGEMENT LLC,"American Tower Corp., Class A",AMT,9/30/13,SH,50000,3707000,0,0,0.0405
SOROS FUND MANAGEMENT LLC,Westport Innovations,WPRT,9/30/13,SH,153200,3706000,0,0,0.0405
SOROS FUND MANAGEMENT LLC,Berry Petroleum Co Class A,BRY,9/30/13,SH,85000,3666000,0,0,0.0401
SOROS FUND MANAGEMENT LLC,Netease Inc ADR,NTES,9/30/13,SH,50000,3631000,0,0,0.0397
SOROS FUND MANAGEMENT LLC,"SolarWinds, Inc.",SWI,9/30/13,SH,100000,3506000,0,0,0.0383
SOROS FUND MANAGEMENT LLC,"Intuit, Inc.",INTU,9/30/13,SH,50000,3316000,0,0,0.0363
SOROS FUND MANAGEMENT LLC,Berry Petroleum Co Class A,BRY,9/30/13,CALL,75000,3235000,0,0,0.0354
SOROS FUND MANAGEMENT LLC,Affiliated Managers Group Inc,AMG,9/30/13,SH,17109,3125000,33109,5428000,0.0342
SOROS FUND MANAGEMENT LLC,Netflix Inc,NFLX,9/30/13,SH,10000,3092000,40000,8444000,0.0338
SOROS FUND MANAGEMENT LLC,Ctrip.Com International Ltd ADS,CTRP,9/30/13,SH,50000,2922000,0,0,0.032
SOROS FUND MANAGEMENT LLC,Jinkosolar Holdings Co. Ltd,JKS,9/30/13,SH,121400,2738000,0,0,0.0299
SOROS FUND MANAGEMENT LLC,Franks International N.V.,FI,9/30/13,SH,90000,2694000,0,0,0.0295
SOROS FUND MANAGEMENT LLC,AMC Networks Inc. Class A,AMCX,9/30/13,SH,39300,2691000,39300,2571000,0.0294
SOROS FUND MANAGEMENT LLC,VISA Inc,V,9/30/13,CALL,14000,2675000,0,0,0.0293
SOROS FUND MANAGEMENT LLC,Adtran Inc,ADTN,9/30/13,SH,100000,2664000,0,0,0.0291
SOROS FUND MANAGEMENT LLC,Abercrombie & Fitch Co.,ANF,9/30/13,SH,75000,2653000,0,0,0.029
SOROS FUND MANAGEMENT LLC,AFLAC Inc.,AFL,9/30/13,SH,40000,2480000,0,0,0.0271
SOROS FUND MANAGEMENT LLC,Perrigo Cmpn Plc,PRGO,9/30/13,SH,19000,2344000,0,0,0.0256
SOROS FUND MANAGEMENT LLC,CME Group Inc,CME,9/30/13,SH,30000,2216000,30000,2279000,0.0242
SOROS FUND MANAGEMENT LLC,XPO Logistics,XPO,9/30/13,SH,100000,2167000,0,0,0.0237
SOROS FUND MANAGEMENT LLC,Allstate Corp.,ALL,9/30/13,SH,41500,2098000,0,0,0.0229
SOROS FUND MANAGEMENT LLC,Dryships Inc,DRYS,9/30/13,SH,590278,2090000,0,0,0.0229
SOROS FUND MANAGEMENT LLC,Fluor Corp. (New),FLR,9/30/13,SH,29282,2078000,0,0,0.0227
SOROS FUND MANAGEMENT LLC,Intel Corp.,INTC,9/30/13,SH,86666,1986000,286666,6943000,0.0217
SOROS FUND MANAGEMENT LLC,Ares Capital Corp,ARCC,9/30/13,SH,113900,1969000,0,0,0.0215
SOROS FUND MANAGEMENT LLC,ACE Limited,ACE,9/30/13,SH,21000,1965000,0,0,0.0215
SOROS FUND MANAGEMENT LLC,"Westar Energy, Inc",WR,9/30/13,SH,64100,1965000,0,0,0.0215
SOROS FUND MANAGEMENT LLC,Pandora Media Inc.,P,9/30/13,SH,78000,1960000,326956,6016000,0.0214
SOROS FUND MANAGEMENT LLC,"SS&C Technologies Holdings, Inc.",SSNC,9/30/13,SH,50700,1932000,0,0,0.0211
SOROS FUND MANAGEMENT LLC,Marketo Inc.,MKTO,9/30/13,SH,60000,1913000,40000,995000,0.0209
SOROS FUND MANAGEMENT LLC,UIL Holdings Corp.,UIL,9/30/13,SH,50300,1870000,0,0,0.0204
SOROS FUND MANAGEMENT LLC,"Global Eagle Entertainment, Inc.",ENT,9/30/13,SH,200000,1868000,200000,2012000,0.0204
SOROS FUND MANAGEMENT LLC,Fifth Street Finance Corp,FSC,9/30/13,SH,180600,1858000,0,0,0.0203
SOROS FUND MANAGEMENT LLC,Novavax Inc,NVAX,9/30/13,SH,573000,1811000,0,0,0.0198
SOROS FUND MANAGEMENT LLC,Five Below Inc,FIVE,9/30/13,SH,41200,1803000,0,0,0.0197
SOROS FUND MANAGEMENT LLC,"Shutterstock, Inc.",SSTK,9/30/13,SH,23200,1687000,0,0,0.0184
SOROS FUND MANAGEMENT LLC,Gilead Sciences Inc.,GILD,9/30/13,SH,25000,1571000,125000,6401000,0.0172
SOROS FUND MANAGEMENT LLC,Fleetmatics Group plc,FLTX,9/30/13,SH,41700,1566000,0,0,0.0171
SOROS FUND MANAGEMENT LLC,Tasman Metals Ltd,TAS,9/30/13,SH,1666666,1424000,1666666,903000,0.0156
SOROS FUND MANAGEMENT LLC,Altisource Residential Corp,RESI,9/30/13,SH,60700,1395000,0,0,0.0153
SOROS FUND MANAGEMENT LLC,Agilent Technologies,A,9/30/13,SH,24425,1252000,0,0,0.0137
SOROS FUND MANAGEMENT LLC,Towerstream Corp,TWER,9/30/13,SH,431800,1235000,196800,502000,0.0135
SOROS FUND MANAGEMENT LLC,Linkedin Corporation,LNKD,9/30/13,SH,5000,1230000,0,0,0.0135
SOROS FUND MANAGEMENT LLC,"American International Group, Inc.",AIG,9/30/13,SH,25000,1216000,2270849,101507000,0.0133
SOROS FUND MANAGEMENT LLC,Synageva BioPharma Corp,GEVA,9/30/13,SH,17700,1121000,0,0,0.0123
SOROS FUND MANAGEMENT LLC,Prudential Financial Inc.,PRU,9/30/13,SH,14219,1109000,55219,4033000,0.0121
SOROS FUND MANAGEMENT LLC,Textura Corp.,TXTR,9/30/13,SH,25700,1107000,0,0,0.0121
SOROS FUND MANAGEMENT LLC,"CST BRANDS, INC.",CST,9/30/13,SH,34000,1013000,34000,1048000,0.0111
SOROS FUND MANAGEMENT LLC,Diana Shipping Inc.,DSX,9/30/13,SH,77942,941000,0,0,0.0103
SOROS FUND MANAGEMENT LLC,Ardmore Shipping,ASC,9/30/13,SH,75000,911000,0,0,0.01
SOROS FUND MANAGEMENT LLC,Emerald Oil Inc,EOX,9/30/13,SH,126400,909000,0,0,0.0099
SOROS FUND MANAGEMENT LLC,American Capital Agency Corp.,AGNC,9/30/13,SH,40000,903000,0,0,0.0099
SOROS FUND MANAGEMENT LLC,Agilent Technologies,A,9/30/13,CALL,17500,897000,0,0,0.0098
SOROS FUND MANAGEMENT LLC,Illumina Inc,ILMN,9/30/13,SH,10102,816000,25000,1871000,0.0089
SOROS FUND MANAGEMENT LLC,Navios Maritime Partners LP,NMM,9/30/13,SH,53600,785000,0,0,0.0086
SOROS FUND MANAGEMENT LLC,Yelp Inc.,YELP,9/30/13,SH,10000,662000,1175000,40855000,0.0072
SOROS FUND MANAGEMENT LLC,TCP Capital Corp,TCPC,9/30/13,SH,36900,599000,0,0,0.0066
SOROS FUND MANAGEMENT LLC,Baltic Trading Ltd,BALT,9/30/13,SH,117600,575000,0,0,0.0063
SOROS FUND MANAGEMENT LLC,Winthrop Realty Trust,FUR,9/30/13,SH,47386,528000,0,0,0.0058
SOROS FUND MANAGEMENT LLC,"InvenSense, Inc.",INVN,9/30/13,SH,27848,491000,0,0,0.0054
SOROS FUND MANAGEMENT LLC,Hewlett-Packard Co.,HPQ,9/30/13,SH,22800,478000,0,0,0.0052
SOROS FUND MANAGEMENT LLC,Macquarie Infrastructure Company LLC,MIC,9/30/13,SH,7800,418000,25000,1336000,0.0046
SOROS FUND MANAGEMENT LLC,Navios Maritime Holdings Inc,NM,9/30/13,SH,55632,396000,0,0,0.0043
SOROS FUND MANAGEMENT LLC,Chatham Lodging Trust,CLDT,9/30/13,SH,20600,368000,0,0,0.004
SOROS FUND MANAGEMENT LLC,BioAmber Inc Unit,BIOA/WS,9/30/13,SH,194000,155000,194000,107000,0.0017
SOROS FUND MANAGEMENT LLC,Safe Bulkers Inc.,SB,9/30/13,SH,20463,139000,0,0,0.0015
SOROS FUND MANAGEMENT LLC,On Semiconductor Corp,ONNN,9/30/13,SH,0,0,250000,2020000,
SOROS FUND MANAGEMENT LLC,Canadian Imperial Bank of Commerce (NYSE),CM,9/30/13,PUT,0,0,352000,24958000,
SOROS FUND MANAGEMENT LLC,GoldCorp Inc. (New),GG,9/30/13,PUT,0,0,395000,9768000,
SOROS FUND MANAGEMENT LLC,"Cisco Systems, Inc.",CSCO,9/30/13,SH,0,0,236726,5755000,
SOROS FUND MANAGEMENT LLC,"Citigroup, Inc.",C,9/30/13,SH,0,0,172722,8285000,
SOROS FUND MANAGEMENT LLC,PepsiCo Inc.,PEP,9/30/13,CALL,0,0,200000,16358000,
SOROS FUND MANAGEMENT LLC,Penney (J.C.),JCP,9/30/13,CALL,0,0,500000,8540000,
SOROS FUND MANAGEMENT LLC,Wal-Mart Stores,WMT,9/30/13,SH,0,0,410000,30541000,
SOROS FUND MANAGEMENT LLC,"Home Depot, Inc. (The)",HD,9/30/13,SH,0,0,50000,3874000,
SOROS FUND MANAGEMENT LLC,Merck & Co,MRK,9/30/13,SH,0,0,250000,11613000,
SOROS FUND MANAGEMENT LLC,MetLife Inc.,MET,9/30/13,SH,0,0,72000,3295000,
SOROS FUND MANAGEMENT LLC,Newmont Mining Corp. (Holding Co.),NEM,9/30/13,PUT,0,0,1117500,33469000,
SOROS FUND MANAGEMENT LLC,Occidental Petroleum Corp.,OXY,9/30/13,SH,0,0,383578,34227000,
SOROS FUND MANAGEMENT LLC,Southwest Airlines Co.,LUV,9/30/13,SH,0,0,282820,3646000,
SOROS FUND MANAGEMENT LLC,"Micron Technology, Inc.",MU,9/30/13,PRN,0,0,156000000,178328000,
SOROS FUND MANAGEMENT LLC,"Western Refining, Inc.",WNR,9/30/13,SH,0,0,310000,8701000,
SOROS FUND MANAGEMENT LLC,Acacia Technologies Corp,ACTG,9/30/13,SH,0,0,2324900,51962000,
SOROS FUND MANAGEMENT LLC,CA Inc,CA,9/30/13,SH,0,0,1306666,37410000,
SOROS FUND MANAGEMENT LLC,Grace (W.R.) & Co. (DE),GRA,9/30/13,SH,0,0,160668,13503000,
SOROS FUND MANAGEMENT LLC,SanDisk Corp.,SNDK,9/30/13,SH,0,0,150000,9165000,
SOROS FUND MANAGEMENT LLC,VeriSign Inc.,VRSN,9/30/13,SH,0,0,20000,893000,
SOROS FUND MANAGEMENT LLC,"Smithfield Foods, Inc.",SFD,9/30/13,SH,0,0,166666,5458000,
SOROS FUND MANAGEMENT LLC,Yahoo! Inc.,YHOO,9/30/13,SH,0,0,100000,2511000,
SOROS FUND MANAGEMENT LLC,Delta Air Lines Inc. (New),DAL,9/30/13,SH,0,0,5151757,96390000,
SOROS FUND MANAGEMENT LLC,CBS Corp. (DE) Class B,CBS,9/30/13,CALL,0,0,210000,10263000,
SOROS FUND MANAGEMENT LLC,Radian Group Inc.,RDN,9/30/13,CALL,0,0,1654500,19225000,
SOROS FUND MANAGEMENT LLC,CenterPoint Energy,CNP,9/30/13,SH,0,0,131000,3077000,
SOROS FUND MANAGEMENT LLC,Cabot Oil & Gas Corp.,COG,9/30/13,SH,0,0,218000,7742000,
SOROS FUND MANAGEMENT LLC,Time Warner Cable Inc.,TWC,9/30/13,SH,0,0,125000,14060000,
SOROS FUND MANAGEMENT LLC,LIBERTY INTERACTIVE CORP,QVCA,9/30/13,SH,0,0,130000,2991000,
SOROS FUND MANAGEMENT LLC,Amazon.com Inc.,AMZN,9/30/13,SH,0,0,40000,11108000,
SOROS FUND MANAGEMENT LLC,Citrix Systems Inc.,CTXS,9/30/13,SH,0,0,100000,6033000,
SOROS FUND MANAGEMENT LLC,Goodyear Tire and Rubber Co.,GT,9/30/13,SH,0,0,350000,5352000,
SOROS FUND MANAGEMENT LLC,Rowan Companies Plc,RDC,9/30/13,SH,0,0,260000,8858000,
SOROS FUND MANAGEMENT LLC,iShares MSCI Emerging Markets Index Fund,EEM,9/30/13,PUT,0,0,3708000,143018000,
SOROS FUND MANAGEMENT LLC,SPDR S&P 500 ETF Index Depositary Receipts,SPY,9/30/13,CALL,0,0,143600,22977000,
SOROS FUND MANAGEMENT LLC,"Fairchild Semiconductor International, Inc. Class A",FCS,9/30/13,SH,0,0,100000,1380000,
SOROS FUND MANAGEMENT LLC,Google Inc. Class A,GOOGL,9/30/13,CALL,0,0,11200,9860000,
SOROS FUND MANAGEMENT LLC,iShares Russell 2000 Index Fund,IWM,9/30/13,PUT,0,0,1030000,100074000,
SOROS FUND MANAGEMENT LLC,NRG Energy Inc,NRG,9/30/13,CALL,0,0,1370000,36579000,
SOROS FUND MANAGEMENT LLC,NRG Energy Inc,NRG,9/30/13,SH,0,0,1083188,28921000,
SOROS FUND MANAGEMENT LLC,S&P Select Sector SPDR Fund - Energy Sector,XLE,9/30/13,PUT,0,0,623500,48858000,
SOROS FUND MANAGEMENT LLC,PowerShares QQQ Trust - Unit Series 1,QQQ,9/30/13,CALL,0,0,300000,21363000,
SOROS FUND MANAGEMENT LLC,PowerShares QQQ Trust - Unit Series 1,QQQ,9/30/13,PUT,0,0,752000,53550000,
SOROS FUND MANAGEMENT LLC,Alcatel-Lucent ADS,ALU,9/30/13,SH,0,0,1500000,2730000,
SOROS FUND MANAGEMENT LLC,United Continental Holding Co.,UAL,9/30/13,SH,0,0,3059666,95738000,
SOROS FUND MANAGEMENT LLC,FMC Corp.,FMC,9/30/13,SH,0,0,373179,22786000,
SOROS FUND MANAGEMENT LLC,STMicroelectronics N.V. ADS,STM,9/30/13,SH,0,0,1766666,15882000,
SOROS FUND MANAGEMENT LLC,Denbury Resources Inc.,DNR,9/30/13,SH,0,0,1956791,33891000,
SOROS FUND MANAGEMENT LLC,Dexcom Inc,DXCM,9/30/13,SH,0,0,100000,2245000,
SOROS FUND MANAGEMENT LLC,Shutterfly Inc,SFLY,9/30/13,SH,0,0,1610000,89822000,
SOROS FUND MANAGEMENT LLC,Goodrich Petroleum Corp. (New),GDP,9/30/13,CALL,0,0,200000,2560000,
SOROS FUND MANAGEMENT LLC,Applied Micro Circuits Inc.,AMCC,9/30/13,SH,0,0,225876,1988000,
SOROS FUND MANAGEMENT LLC,Toyota Motors Corp. ADR,TM,9/30/13,SH,0,0,76000,9170000,
SOROS FUND MANAGEMENT LLC,S&P Select Sector SPDR Fund - Financial Sector,XLF,9/30/13,SH,0,0,200000,3898000,
SOROS FUND MANAGEMENT LLC,Gulfport Energy Corp,GPOR,9/30/13,CALL,0,0,100000,4707000,
